Source Name,No.,Title,Tender No.,Category,Ministry,Tenderer,Address,Date,Display Date,Price
myprocurement_export (45).xlsx,88,"TENDER MEMBEKAL, MENGHANTAR, MENABUR DAN MENGANALISIS BAJA SEBATIAN SERTA BAJA TUNGGAL DI IADA PULAU PINANG BAGI TAHUN 2024",QT240000000011837,Bekalan,KEMENTERIAN PERTANIAN DAN KETERJAMINAN MAKANAN,PERTUBUHAN PELADANG KEBANGSAAN (NAFAS),"LOT 1, JALAN TEKNOLOGI 3/5, TAMAN SAINS SELANGOR 1, KOTA DAMANSARA PETALING 47810 SELANGOR",6/13/24 4:45,6/21/24 4:45,"2,749,837.00"
myprocurement_export (65).xlsx,82,"TENDER MEMBEKAL, MENGHANTAR, MENGAPLIKASI DAN MENGANALISIS BAJA BIO SERTA MENJALANKAN PENSAMPELAN TANAH DI IADA KETARA BAGI TAHUN 2024",QT240000000011824,Bekalan,KEMENTERIAN PERTANIAN DAN KETERJAMINAN MAKANAN,IBG MANUFACTURING SDN. BHD.,"NO. 3, JALAN TPP3, TAMAN PERINDUSTRIAN PUTRA PETALING 47130 SELANGOR",6/13/24 4:45,6/21/24 4:45,"2,131,106.40"
myprocurement_export (65).xlsx,97,"TENDER MEMBEKAL BAHAN BACAAN TAMBAHAN (BBT) KE PUSAT SUMBER SEKOLAH (PSS) KEMENTERIAN PENDIDIKAN MALAYSIA TAHUN 2024 PAKEJ 4 (ZON PANTAI TIMUR) -  KELANTAN, TERENGGANU DAN PAHANG",QT240000000008672,Bekalan,KEMENTERIAN PENDIDIKAN,N.N.D ENTERPRISE,"NO. 2A-1, JALAN SEKSYEN 2/17, TAMAN KAJANG UTAMA ULU LANGAT 43000 SELANGOR",6/13/24 4:45,6/27/24 4:45,"1,773,354.70"
myprocurement_export (65).xlsx,98,TENDER MEMBEKAL BAHAN BACAAN TAMBAHAN (BBT) KE PUSAT SUMBER SEKOLAH (PSS) KEMENTERIAN PENDIDIKAN MALAYSIA TAHUN 2024 PAKEJ 5 (ZON BORNEO) - SARAWAK,QT240000000008674,Bekalan,KEMENTERIAN PENDIDIKAN,FM PRINTING INDUSTRIAL SDN. BHD.,"NO 20 JALAN TEMBAGA, SD 5/2G, SRI DAMANSARA TIADA MAKLUMAT DAERAH 52200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/13/24 4:45,6/27/24 4:45,"1,216,796.26"
myprocurement_export (65).xlsx,99,TENDER MEMBEKAL BAHAN BACAAN TAMBAHAN (BBT) KE PUSAT SUMBER SEKOLAH (PSS) KEMENTERIAN PENDIDIKAN MALAYSIA TAHUN 2024 PAKEJ 6 (ZON BORNEO) - SABAH & WP LABUAN,QT240000000008679,Bekalan,KEMENTERIAN PENDIDIKAN,EVERGREEN EDUCATION SDN. BHD.,"LOT NO. G-129, GROUND FLOOR, 1 BORNEO HYPERMALL, JALAN SULAMAN KOTA KINABALU 88400 SABAH",6/13/24 4:45,6/27/24 4:45,"1,200,003.00"
myprocurement_export (64).xlsx,21,"PERKHIDMATAN SEWAAN MESIN PENYALIN PELBAGAI FUNGSI MESRA ALAM YANG MEMENUHI KEPERLUAN HIJAU DAN BACAAN METER UNTUK KEGUNAAN BAHAGIAN PEROLEHAN, KEMENTERIAN PENDIDIKAN MALAYSIA BAGI TEMPOH 36 BULAN",QT240000000010094,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,ASPIRASI ENGINEERING SDN. BHD.,"NO.187-2, JALAN LANGAT 2, TAMAN SRI LANGAT 2 ULU LANGAT 43000 SELANGOR",6/13/24 4:45,6/25/24 4:45,"1,273,680.00"
myprocurement_export (64).xlsx,45,TENDER PERKHIDMATAN PENYELENGGARAAN DAN PEMBAIKAN KPS BENONG (P43) UNTUK JABATAN PERIKANAN MALAYSIA,QT240000000002501,Perkhidmatan Bukan Perunding,KEMENTERIAN PERTANIAN DAN KETERJAMINAN MAKANAN,UNIVERSAL ENGINEERING WORKS,"LOT 2016, SECTION 66,, JALAN SEMANGAT,, BINTAWA INDUSTRIAL ESTATE, KUCHING 93450 SARAWAK",6/13/24 4:45,6/19/24 4:45,"3,490,500.00"
myprocurement_export (64).xlsx,46,TENDER PERKHIDMATAN PENYELENGGARAAN DAN PEMBAIKAN KPS BELANTO (P42) UNTUK JABATAN PERIKANAN MALAYSIA,QT240000000002524,Perkhidmatan Bukan Perunding,KEMENTERIAN PERTANIAN DAN KETERJAMINAN MAKANAN,UNIVERSAL ENGINEERING WORKS,"LOT 2016, SECTION 66,, JALAN SEMANGAT,, BINTAWA INDUSTRIAL ESTATE, KUCHING 93450 SARAWAK",6/13/24 4:45,6/19/24 4:45,"3,480,200.00"
myprocurement_export (64).xlsx,86,[FTA(CPTPP)] TENDER PERKHIDMATAN SEWAAN PERALATAN ICT UNTUK JABATAN PERIKANAN MALAYSIA (MAKLUMAT LANJUT SILA LAYARI LAMAN SESAWANG: HTTPS://WWW.DOF.GOV.MY) [TAWARAN PETENDER ADALAH DALAM BM],QT240000000007486,Perkhidmatan Bukan Perunding,KEMENTERIAN PERTANIAN DAN KETERJAMINAN MAKANAN,E- CONTENT (M) SDN. BHD.,"SUITE NO. 3A-01, BLOCK 4805, CBD PERDANA 2, JALAN PERDANA CYBER 12 SEPANG 63000 SELANGOR",6/13/24 4:45,7/15/24 4:45,"11,756,070.00"
myprocurement_export (65).xlsx,91,"PENGURUSAN FASILITI DAN PENYENGGARAAN DI KEMENTERIAN KEWANGAN MALAYSIA (LOT 2G2), PRESINT 2, PUTRAJAYA BAGI TAHUN 2024 SEHINGGA 2027 (HOUSEKEEPING & PEST CONTROL)",QT240000000006386,Perkhidmatan Bukan Perunding,KEMENTERIAN KERJA RAYA,UER VENTURES SDN. BHD.,"7A-2, TINGKAT 1, JALAN P9B/1 PUTRAJAYA 62250 WILAYAH PERSEKUTUAN PUTRAJAYA",6/12/24 17:45,6/12/24 17:45,"8,700,000.12"
myprocurement_export (40).xlsx,59,MEMBEKAL DAN MENGHANTAR ALAT GANTI KAJI CUACA METEOROLOGICAL EQUIPMENT MARWIN UNTUK TENTERA DARAT - KP/PERO(S)/1B/T126/2023/DE,CT240000000011023,Bekalan,KEMENTERIAN PERTAHANAN,RIMBUN EMAS DEFENCE SYSTEM SDN. BHD.,"B-3-2 LOBI B, PUSAT KORPORAT MELAWATI, LOT 29242 JALAN BANDAR MELAWATI TAMAN MELAWATI TIADA MAKLUMAT DAERAH 53100 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/12/24 16:45,6/12/24 16:45,"56,511.69"
myprocurement_export (64).xlsx,5,"TENDER MEMBEKAL, MENGHANTAR, MEMASANG, MENGUJI LARI DAN MENYUSUN PERALATAN PENDIDIKAN KHAS BAGI PENGAJARAN DAN PEMBELAJARAN (PDP) MURID BERKEPERLUAN PENDIDIKAN KHAS MASALAH PEMBELAJARAN DI PROGRAM PENDIDIKAN KHAS TAHUN 2024",QT240000000007660,Bekalan,KEMENTERIAN PENDIDIKAN,JNJ MULTI IMPACT SDN. BHD.,"C-1-41, KOMPLEKS SURIA KINRARA, PERSIARAN KINRARA SEKSYEN 3, TAMAN KINRARA PETALING 47100 SELANGOR",6/12/24 4:45,6/26/24 4:45,"5,652,355.00"
myprocurement_export (64).xlsx,6,"TENDER MEMBEKAL, MENGHANTAR, MEMASANG, DAN MENGUJI LARI PERALATAN SOKONGAN KETIDAKUPAYAAN MASALAH PENGLIHATAN DAN PENDENGARAN MURID BERKEPERLUAN PENDIDIKAN KHAS KE SEKOLAH PENDIDIKAN KHAS DAN KELAS PROGRAM PENDIDIKAN KHAS TAHUN 2024",QT240000000007674,Bekalan,KEMENTERIAN PENDIDIKAN,B TAS ENTERPRISE,"6, TINGKAT BAWAH ARKED MARA,, JALAN DATO KAPTEN AHMAD KLUANG 86000 JOHOR",6/12/24 4:45,6/26/24 4:45,"756,220.00"
myprocurement_export (64).xlsx,7,"TENDER MEMBEKAL, MENGHANTAR, MEMASANG DAN MENGUJILARI PERALATAN PDP (BENGKEL SKM) BAGI MURID BERKEPERLUAN PENDIDIKAN KHAS KE KELAS PROGRAM PENDIDIKAN KHAS INTERGRASI (PPKI) DAN SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL (SMPKV) TAHUN 2024",QT240000000007676,Bekalan,KEMENTERIAN PENDIDIKAN,ACIS TECHNOLOGY SDN. BHD.,"RM 35, JALAN REMBIA HUB 1, TAMAN IKS REMBIA HUB ALOR GAJAH 78000 MELAKA",6/12/24 4:45,6/26/24 4:45,"4,660,222.00"
myprocurement_export (65).xlsx,100,PERKHIDMATAN PENINGKATAN DAN PEMBANGUNAN APLIKASI MOBIL PBTPAY,QT240000000011562,Perkhidmatan Bukan Perunding,KEMENTERIAN PERUMAHAN DAN KERAJAAN TEMPATAN,VARIABLE MOVE SOLUTIONS SDN. BHD.,"NO. 39-1, JALAN TUKUL P15/P, SEKSYEN 15 PETALING 40200 SELANGOR",6/12/24 4:45,6/20/24 4:45,"3,750,888.00"
myprocurement_export (64).xlsx,15,PERKHIDMATAN SEWAAN PENCETAK DAN PEMPLOT DI JABATAN PERANCANGAN BANDAR DAN DESA (PLANMALAYSIA),QT240000000003608,Perkhidmatan Bukan Perunding,KEMENTERIAN PERUMAHAN DAN KERAJAAN TEMPATAN,MULTIMAX SALES AND SERVICES SDN. BHD.,"D8-1, JALAN EXCELLA 2, TAMAN AMPANG HILIR ULU LANGAT 68000 SELANGOR",6/12/24 4:45,6/21/24 4:45,"897,480.00"
myprocurement_export (64).xlsx,19,"[FTA(CPTPP)] TENDER MEMBEKAL, MEMASANG, MENGUJI DAN MELATIH GURU BAGI PERALATAN BENGKEL PROGRAM TEKNOLOGI PEMESINAN INDUSTRI DI KOLEJ VOKASIONAL KEMENTERIAN PENDIDIKAN MALAYSIA (KPM) TAHUN 2024 (MAKLUMAT LANJUT SILA LAYARI LAMAN SESAWANG: WWW.MOE.GOV.MY/TENDER/TAWARAN)",QT240000000007872,Bekalan,KEMENTERIAN PENDIDIKAN,MH DELIMA SDN. BHD.,"NO B-G-38 BLOCK B, KOMPLEKS SURIA KINRARA, PERSIARAN KINRARA SEKSYEN 3, TAMAN KINRARA SEKSYEN 3 PETALING 47100 SELANGOR",6/12/24 4:45,6/26/24 4:45,"15,564,800.00"
myprocurement_export (64).xlsx,20,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API DI BLOK F5, KOMPLEKS F, PUTRAJAYA",QT240000000008030,Perkhidmatan Bukan Perunding,KEMENTERIAN PERUMAHAN DAN KERAJAAN TEMPATAN,RAHMAT BERNAS SECURITY SERVICES SDN. BHD.,"NO. 32 (M), WISMA SHARUDIN, JALAN SBC 3 GOMBAK 68100 SELANGOR",6/12/24 4:45,6/21/24 4:45,"1,069,891.20"
myprocurement_export (61).xlsx,50,"PENGURUSAN FASILITI DAN PENYENGGARAAN DI KEMENTERIAN KEWANGAN MALAYSIA (LOT 2G1A & 2G1B), PRESINT 2, PUTRAJAYA BAGI TAHUN 2024 SEHINGGA 2029 (HOUSEKEEPING & PEST CONTROL)",QT240000000006575,Perkhidmatan Bukan Perunding,KEMENTERIAN KERJA RAYA,VENTECHNOLOGIST SDN. BHD.,"NO.55-1B, TINGKAT 1, BLOCK 4, JALAN PAHAT H 15/H, SEKSYEN 15 PETALING 40200 SELANGOR",6/12/24 4:45,6/12/24 4:45,"8,550,000.00"
myprocurement_export (63).xlsx,21,"PERKHIDMATAN PERCETAKAN, PEMBEKALAN SERTA PENGHANTARAN KERTAS PEPERIKSAAN DAN PERATURAN PEMARKAHAN UNTUK SIJIL PELAJARAN MALAYSIA (SPM) BAGI TAHUN PEPERIKSAAN 2024 DAN 2025 (24 BULAN) UNTUK LEMBAGA PEPERIKSAAN, KEMENTERIAN PENDIDIKAN MALAYSIA (KPM)",QT240000000011554,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,PERCETAKAN KESELAMATAN NASIONAL SDN. BHD.,NO.1 JALAN CHAN SOW LIN TIADA MAKLUMAT DAERAH 55200 WILAYAH PERSEKUTUAN KUALA LUMPUR,6/12/24 4:45,7/16/24 4:45,"93,915,761.57"
myprocurement_export (65).xlsx,74,"PERKHIDMATAN PENGOPERASIAN  LOJI RAWATAN LEACHATE (LTP) JABOR JERANGAU, KUANTAN, PAHANG",QT240000000002385,Perkhidmatan Bukan Perunding,KEMENTERIAN PERUMAHAN DAN KERAJAAN TEMPATAN,ALAM FLORA ENVIRONMENTAL SOLUTIONS  SDN. BHD.,"LEVEL 2, EON HEAD OFFICE COMPLEX, NO.2, PERSIARAN KERJAYA, SEKSYEN U1 PETALING 40150 SELANGOR",6/12/24 4:45,6/19/24 4:45,"9,058,500.00"
myprocurement_export (63).xlsx,22,TENDER PENAMBAHBAIKAN SISTEM PENYAMPAIAN MAKLUMAT GEMPA BUMI DAN TSUNAMI,QT240000000011677,Perkhidmatan Bukan Perunding,KEMENTERIAN SUMBER ASLI DAN KELESTARIAN ALAM,RIAJATI SDN. BHD.,"SUITE 5-1G, 1ST FLOOR, JALAN AU 1A/4E, TAMAN KERAMAT PERMAI BUSINESS CENTRE TIADA MAKLUMAT DAERAH 54200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/11/24 4:45,7/17/24 4:45,"778,800.00"
myprocurement_export (64).xlsx,16,"TENDER PERKHIDMATAN MENAIKTARAF INFRASTRUKTUR RANGKAIAN DI 13 CAWANGAN NEGERI DAN IBU PEJABAT PUSAT KHIDMAT KONTRAKTOR (PKK), KEMENTERIAN PEMBANGUNAN USAHAWAN DAN KOPERASI",QT240000000004956,Perkhidmatan Bukan Perunding,KEMENTERIAN PEMBANGUNAN USAHAWAN DAN KOPERASI,ORIEN NET SOLUTIONS SDN. BHD.,"NO 32-G & 32-1, JALAN BPP 8/4, PUSAT BANDAR PUTRA PERMAI PETALING 43300 SELANGOR",6/10/24 4:45,6/28/24 4:45,"913,500.00"
myprocurement_export (65).xlsx,71,PERKHIDMATAN PENYELENGGARAAN SECARA CORRECTIVE BAGI PERKAKASAN DAN PERISIAN ICT BAGI ZON TENGAH UNTUK POLIS DIRAJA MALAYSIA (PDRM),KDN/PL 75/2023-PTM,Perkhidmatan Bukan Perunding,KEMENTERIAN DALAM NEGERI,MRA INTERNATIONAL SDN. BHD.,"NO.4806-3-11, JALAN PERDANA, CBD PERDANA 2 SEPANG 63000 SELANGOR",6/7/24 18:45,6/28/24 18:45,"30,196,618.54"
myprocurement_export (63).xlsx,10,"TENDER MEMBEKAL DAN MENGHANTAR BAHAN KAWALAN MUTU DALAMAN (INTERNAL QC) BAGI UNIT PATOLOGI KIMIA, HOSPITAL PUTRAJAYA UNTUK TEMPOH EMPAT (4) TAHUN",QT230000000027405,Bekalan,KEMENTERIAN KESIHATAN,ALAM MEDIK SDN. BHD.,"2ND FLOOR,WISMA PRIMA, 17,JALAN SRI SEMANTAN SATU, DAMANSARA HEIGHTS TIADA MAKLUMAT DAERAH 50490 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/7/24 4:45,7/10/24 4:45,"2,081,606.00"
myprocurement_export (63).xlsx,32,[FTA (CPTPP)] TENDER PEMBEKALAN DAN PENGIRIMAN SUSU TEPUNG KE JABATAN PENJARA MALAYSIA BAGI ZON TENGAH (NEGERI SELANGOR) BAGI TEMPOH KONTRAK 3 TAHUN (MAKLUMAT LANJUT SILA LAYARI LAMAN SESAWANG HTTPS://WWW.PRISON.GOV.MY/MS/SENARAI-TENDER) [TAWARAN PETENDER DIBENARKAN DALAM BM/ENG].,QT230000000031122,Bekalan,KEMENTERIAN DALAM NEGERI,SBA BAKTI ENTERPRISE,"NO. 15, TINGKAT 1, JALAN GEMILANG 1, TAMAN GEMILANG SABAK BERNAM 45300 SELANGOR",6/7/24 4:45,7/18/24 4:45,"16,916,445.00"
myprocurement_export (63).xlsx,76,PEMBEKALAN DAN PENGHANTARAN PAKAIAN OPERASI UNTUK KEGUNAAN AGENSI ANTIDADAH KEBANGSAAN,QT240000000004749,Bekalan,KEMENTERIAN DALAM NEGERI,INFRACAB SDN. BHD.,"10D BLOK 1,, PUSAT PERNIAGAAN WORLDWIDE,, JALAN TINJU 13/50, SEKSYEN 13, PETALING 40100 SELANGOR",6/7/24 4:45,7/9/24 4:45,"2,421,000.00"
myprocurement_export (63).xlsx,77,"TENDER PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API DI PEJABAT KESIHATAN DAERAH BENTONG, KLINIK KESIHATAN BENTONG, KLINIK KESIHATAN LURAH BILUT, KLINIK KESIHATAN MEMPAGA, KLINIK KESIHATAN KARAK, KLINIK KESIHATAN TELEMONG, KLINIK KESIHATAN SIMPANG PELANGAI DAN KLINIK KESIHATAN CHEMOMOI, BENTONG PAHANG BAGI TEMPOH TIGA (3) TAHUN",QT240000000005011,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,PANTAS SECURITY & INVESTIGATION SERVICES SDN. BHD.,"PLOT 14, TINGKAT 1, TAMAN BESTARI, PHASE 1 BALING 09300 KEDAH",6/7/24 4:45,6/24/24 4:45,"2,302,110.72"
myprocurement_export (47).xlsx,33,"TENDER MEMBEKAL, MEMASANG, MENGUJI DAN MENTAULIAH PERALATAN ELECTRIC BOILER, COMPLETE WITH PIPING SYSTEM BAGI NATIONAL CENTRE FOR FOOD SAFETY (NCFS), PROGRAM KESELAMATAN DAN KUALITI MAKANAN",QT230000000025217,Bekalan,KEMENTERIAN KESIHATAN,MALURI EQUIPMENT (MALAYSIA) SDN. BHD.,"2, JALAN TAMBUR 33/19, SHAH ALAM TECHNOLOGY PARK, SECTION 33, P.O.BOX 7481 PETALING 40400 SELANGOR",6/7/24 4:45,9/26/24 4:45,"770,000.00"
myprocurement_export (65).xlsx,58,"TENDER PEMBEKALAN METOCLOPRAMIDE HYDROCHLORIDE (HCL) 5MG/ML INJECTION SEBANYAK 7,965,300 AMPUL DI FASILITI-FASILITI KEMENTERIAN KESIHATAN MALAYSIA, KEMENTERIAN PENDIDIKAN TINGGI DAN KEMENTERIAN PERTAHANAN MALAYSIA BAGI TEMPOH TIGA TAHUN (POOL PROCUREMENT)",QT230000000027670,Bekalan,KEMENTERIAN KESIHATAN,DUOPHARMA (M) SENDIRIAN BERHAD,"LOT 2599 JALAN SERULING 59, TAMAN KLANG JAYA KLANG 41200 SELANGOR",6/7/24 4:45,TIADA MAKLUMAT,"4,779,180.00"
myprocurement_export (62).xlsx,16,"[FTA(CPTPP)] TAWARAN TENDER MEMBEKAL DAN MENGHANTAR REAGEN SECARA â€˜INSTRUMENT PLACEMENTâ€™ BAGI 3,800,000 UJIAN â€˜ARTERIAL BLOOD GAS, ELECTROLYTES, METABOLITES DAN OXIMETRYâ€™ SERTA PEMBEKALAN ITEM-ITEM BERKAITAN UNTUK SEMBILAN (9) HOSPITAL KKM DI NEGERI KEDAH BAGI TEMPOH EMPAT (4) TAHUN (MAKLUMAT LANJUT SILA LAYARI LAMAN SESAWANG: HTTPS://JKNKEDAH.MOH.GOV.MY/EN/ ) [TAWARAN PETENDER DALAM BM/ENG]",QT240000000005167,Bekalan,KEMENTERIAN KESIHATAN,SATU SETIA MEDIC SDN. BHD.,"28-M2 JALAN PUTERI 1/2,, BANDAR PUTERI PETALING 47100 SELANGOR",6/7/24 4:45,7/24/24 4:45,"33,820,000.00"
myprocurement_export (62).xlsx,34,"[FTA (CPTPP)] TENDER  PEMBEKALAN DAN PENGIRIMAN SUSU TEPUNG KE JABATAN PENJARA MALAYSIA BAGI ZON SELATAN (NEGERI SEMBILAN, MELAKA DAN JOHOR) BAGI TEMPOH KONTRAK 3 TAHUN (MAKLUMAT LANJUT SILA LAYARI LAMAN SESAWANG HTTPS://WWW.PRISON.GOV.MY/MS/SENARAI-TENDER) [TAWARAN PETENDER DIBENARKAN DALAM BM/ENG].",QT230000000031099,Bekalan,KEMENTERIAN DALAM NEGERI,TERAS KHIDMAT NIAGA SDN. BHD.,"NO. 106-2A, LORONG HARUAN 5/4, OAKLAND COMMERCE SQUARE SEREMBAN 70300 NEGERI SEMBILAN",6/7/24 4:45,7/18/24 4:45,"19,636,687.98"
myprocurement_export (62).xlsx,51,"[FTA (CPTPP)] TENDER PEMBEKALAN DAN PENGIRIMAN SUSU TEPUNG KE JABATAN PENJARA MALAYSIA BAGI ZON UTARA (NEGERI PERLIS, KEDAH, PULAU PINANG DAN PERAK) BAGI TEMPOH KONTRAK 3 TAHUN (MAKLUMAT LANJUT SILA LAYARI LAMAN SESAWANG HTTPS://WWW.PRISON.GOV.MY/MS/SENARAI-TENDER) [TAWARAN PETENDER DIBENARKAN DALAM BM/ENG].",QT230000000031118,Bekalan,KEMENTERIAN DALAM NEGERI,TIRAI SELERA SDN. BHD.,"NO. 27E, TINGKAT 5, BLOK 2, PUSAT PERNIAGAAN WORLWIDE 2, JALAN TINJU 13/50, SEKSYEN 13 PETALING 40675 SELANGOR",6/7/24 4:45,8/8/24 4:45,"22,777,209.00"
myprocurement_export (62).xlsx,72,"TENDER  PERKHIDMATAN MENCETAK, MEMBEKAL DAN MENGHANTAR BAHAN BERCETAK KE STOR ALAT TULIS DI JABATAN PENGURUSAN, HOSPITAL KEMAMAN, TERENGGANU BAGI TEMPOH DUA (2) TAHUN",QT240000000003221,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,UNI PRESS,"LOT 104, JALAN PENCAWANG TNB LUNDANG OFF, JALAN SULTAN YAHYA PETRA KOTA BHARU 15150 KELANTAN",6/7/24 4:45,7/4/24 4:45,"711,828.00"
myprocurement_export (64).xlsx,17,"TENDER PEMBEKALAN DAN PENGIRIMAN CATUAN MAKANAN KERING KE PENJARA SUNGAI UDANG, MELAKA",QT240000000005265,Bekalan,KEMENTERIAN DALAM NEGERI,NAUNGAN PRESTASI SDN. BHD.,"NO. E-01-07 M-AVENUE ( BLOCK E ), NO.1, JALAN 1/38A,, SEGAMBUT BAHAGIA, OFF JALAN SEGAMBUT, TIADA MAKLUMAT DAERAH 51200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/7/24 4:45,6/26/24 4:45,"1,200,240.00"
myprocurement_export (64).xlsx,32,"PEMBEKALAN DAN PENGHANTARAN TONER CARTRIDGE, INK DAN DRUM BAGI PENCETAK HP KEPADA POLIS DIRAJA MALAYSIA",QT230000000007200,Bekalan,KEMENTERIAN DALAM NEGERI,WORLDWIDE ATTRACTION SDN. BHD.,"NO. 31, JALAN BUNGA TANJUNG 8B, TAMAN SERAYA, CHERAS TIADA MAKLUMAT DAERAH 56100 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/7/24 4:45,6/27/24 4:45,"7,414,089.60"
myprocurement_export (64).xlsx,35,"PERKHIDMATAN MEREKA BENTUK, MENGUKUR, MENJAHIT, MEMBEKAL, DAN MENGHANTAR PAKAIAN KORPORAT BAGI KAKITANGAN URUS NIAGA UTAMA DI JABATAN PENDAFTARAN NEGARA MALAYSIA (JPN)",QT240000000009962,Perkhidmatan Bukan Perunding,KEMENTERIAN DALAM NEGERI,MAROZ TAILORING SDN. BHD.,"NO.1 & 3, JALAN AU 3/7, TAMAN KERAMAT TIADA MAKLUMAT DAERAH 54200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/7/24 4:45,6/24/24 4:45,"1,575,000.00"
myprocurement_export (64).xlsx,36,"PERKHIDMATAN PEMANTAUAN MEDIA, ANALISIS DATA DAN SENTIMEN, KEMENTERIAN DALAM NEGERI (KDN) BAGI TEMPOH DUA (2) TAHUN",QT240000000010360,Perkhidmatan Bukan Perunding,KEMENTERIAN DALAM NEGERI,ENZEE INTEGRATED SDN. BHD.,"UNIT B-09-01, LEVEL 9., THE ASCENT, PARADIGM,, NO. 1, JALAN SS7/26A, KELANA JAYA, PETALING 47301 SELANGOR",6/7/24 4:45,6/27/24 4:45,"1,387,920.00"
myprocurement_export (64).xlsx,44,"TENDER PERKHIDMATAN KAWALAN KESELAMATAN (TANPA SENJATA API) DAN PERKHIDMATAN CASH IN TRANSIT (CIT) DI  HOSPITAL SULTAN ABDUL HALIM, SUNGAI PETANI KEDAH BAGI TEMPOH TIGA (3) TAHUN",QT240000000002243,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,MAJOR SECURITY SERVICES SDN. BHD.,"NO. 46, TINGKAT 2, LENGKOK CEMPAKA 1, PERSIARAN CEMPAKA, BANDAR AMANJAYA KUALA MUDA 08000 KEDAH",6/7/24 4:45,6/20/24 4:45,"19,779,760.80"
myprocurement_export (64).xlsx,48,"TENDER PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API DI PEJABAT KESIHATAN DAERAH JERANTUT, PAHANG DAN KLINIK-KLINIK KESIHATAN DIBAWAH PENYELIAAAN PEJABAT KESIHATAN DAERAH JERANTUT BAGI TEMPOH TIGA (3) TAHUN",QT240000000004797,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,WARISAN PERKASA SECURITY SDN. BHD.,"263, PERSIARAN BIDARA 1, TAMAN DESA BIDARA BALING 09300 KEDAH",6/7/24 4:45,6/25/24 4:45,"2,880,273.60"
myprocurement_export (64).xlsx,57,PERKHIDMATAN PERCETAKAN DAN PEMBEKALAN DOKUMEN BERCETAK UNTUK IBU PEJABAT JPJ SELAMA TIGA (3) TAHUN,QT230000000029864,Bekalan,KEMENTERIAN PENGANGKUTAN,ZOHARA ISHAK SDN. BHD.,"A1-05, PUSAT PERINDUSTRIAN KL, BATU 5, JALAN KLANG LAMA TIADA MAKLUMAT DAERAH 58200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/7/24 4:45,7/3/24 4:45,"6,032,019.00"
myprocurement_export (64).xlsx,58,"TENDER MEMBEKAL, MENGHANTAR, MEMASANG, MENGKONFIGURASI, MENGUJI DAN MENTAULIAH GUNA PERALATAN ICT BAGI RANGKAIAN SETEMPAT (LAN) DI HOSPITAL BAHAGIA ULU KINTA BAGI TEMPOH DUA PULUH EMPAT (24) BULAN.",QT240000000002445,Bekalan,KEMENTERIAN KESIHATAN,ERA MADANI SISTEM SDN. BHD.,"8-1, JALAN SIERRA 10/3, BANDAR 16 SIERRA PETALING 47120 SELANGOR",6/7/24 4:45,7/1/24 4:45,"611,971.00"
myprocurement_export (64).xlsx,61,"TENDER PEMBEKALAN BENZYDAMINE HCL 0.15% SOLUTION SEBANYAK 371,360 BOTOL DI FASILITI-FASILITI KEMENTERIAN KESIHATAN MALAYSIA, KEMENTERIAN PENDIDIKAN TINGGI DAN KEMENTERIAN PERTAHANAN MALAYSIA BAGI TEMPOH TIGA TAHUN (POOL PROCUREMENT)",QT230000000027665,Bekalan,KEMENTERIAN KESIHATAN,M.S. ALLY PHARMA SDN. BHD.,"BANGUNAN M.S.ALLY, NO. 16, JALAN TUN TAN SIEW SIN TIADA MAKLUMAT DAERAH 50050 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/7/24 4:45,TIADA MAKLUMAT,"1,615,416.00"
myprocurement_export (64).xlsx,72,PEMBEKALAN PELBAGAI JENIS BENDERA UNTUK KEGUNAAN POLIS DIRAJA MALAYSIA.,QT240000000006737,Bekalan,KEMENTERIAN DALAM NEGERI,IUC RESOURCES SDN. BHD.,"D-M 25, BLOCK D, PLAZA SURIA, JALAN PJU 10/4A, DAMANSARA DAMAI PETALING 47830 SELANGOR",6/7/24 4:45,6/27/24 4:45,"1,352,455.00"
